alpha tmin tmax
-1.601945625752712 131635629.447403 57404179404.27287
-2.232307545878901 245735995.4104237 29744534153.168606
-2.0974257412834683 262856856.41297787 23272281084.49829
-2.053034986787407 167473124.03730494 66954968101.159836
-1.7963873940719113 219613257.02565548 91946464660.4578
-2.2315640264361405 232442313.08896896 83531501531.39293
-1.6660744897746773 138952600.58680394 93612234284.91428
-1.9469173256794514 151124548.2982997 95272404551.44385
-1.632386765519215 122902189.85453017 55206870358.155235
-1.7193041943207596 119522621.34686053 61766719757.85527
-1.680302070391545 201523278.12151036 40364641383.02706
-1.857902164537402 133644337.74332233 58145453602.17731
-2.230648130855368 219308671.3488088 46443409168.62878
-1.9905233701568044 151258232.67442754 23016233191.58312
-1.8473377119513474 131801204.43709294 49168016398.79474
-2.1750597344687757 201418815.1099898 85034372839.60606
-2.1769411662929357 259279187.0623662 20110755645.49812
-1.423996168772482 111662613.65469187 23139681201.574562
-1.5884612492440424 176034804.20220667 34405829640.141495
-1.775750833625847 215659234.3391637 91360788410.42268
-2.2243506552443457 212277409.53451347 43041378625.20022
-2.034402991202797 254089414.82610077 62632646758.321365
-1.5205606395134657 148315518.96771958 27802593059.864132
-1.9082148637027458 141555393.07344127 65217801827.93414
-1.6546573789166936 123904543.96668877 59446543431.37352
-1.814284861437262 119240057.0338724 11665803650.346733
-2.097083151650411 258839033.247402 31301554875.408394
-1.2787735803495988 124572562.93395 13175328334.603895
-1.7784912334497416 126522670.10825747 66663130075.73327
-2.2346321436344097 234470039.2102614 58927116001.73932
-2.183553763523882 246913757.0818672 97020183772.65128
-1.8172008257998915 133837307.11745924 8740346045.522423
-2.1812189179574064 198267800.7851731 29872594116.926197
-1.663529848772677 162564007.73413262 83737096714.83249
-1.7294347274255824 98833427.2802773 12769670583.31938
-2.2040277750612307 252102785.86684743 27037629234.56593
-1.6074596707900766 92639571.31541204 9569797078.188759
-1.650592521081385 166216447.54295608 64597069246.678795
-1.6888404020402477 189198677.6444505 65241957124.97514
-1.8027041108211757 228163245.99091023 52946990244.19211
-2.0325324319359526 253852334.64675567 61464340050.26005
-2.2297855574331518 219671888.46945664 44014922810.3394
-2.1458915011730726 251627641.46971413 52458837275.52482
-1.7027174081788883 200343428.17481247 54430765515.51923
-1.395953254099282 169323419.13590366 14482109351.68983
-1.720802254791114 122441192.47447112 73644204027.41124
-1.3753071500198204 54790328.26575894 10937255434.894836
-1.5887393456552017 141755725.76256987 51849082403.3391
-1.9316689463921872 148299529.90178946 85565164944.25392
-2.2372766855202824 239026569.42532685 55443681574.787735
-2.1709147680500025 201285538.7433383 95990364760.81612
-1.64919914719437 138371115.86695772 76782544411.47867
-1.9170901013329773 243578281.28501827 96751902754.60323
-1.6117990905213078 193571727.64523357 28858658856.69242
-1.8339430937709231 237874983.81431553 44777599660.00454
-1.8104669987576854 129426194.62727146 57354265002.95323
-2.202669375963181 208728691.79213375 78018709784.70744
-1.9491518416234856 151476934.2384116 80414927305.63628
-2.1895747348059693 204927652.08078596 59477764607.44935
-1.401401154320756 167075879.54602742 15094994585.385012
-1.6795500590902066 113609458.24386257 43461919850.604866
-2.1991887544803976 246214566.33451104 67366093892.95797
-1.9952600084081649 253310397.22809494 43881297666.971016
-2.227258732484029 210301083.45353386 23552975036.88347
-1.938405041053106 149048468.02482748 71297466786.8965
-2.061472389322965 164264028.61729988 23052907572.60043
-1.703772427001066 120535896.00183865 59386266065.0393
-2.227848797500901 215572505.63853937 39966265108.18688
-2.217313982513401 242702893.14857358 91134540399.53963
-1.2532422355898953 110493936.66490309 7630812091.771
-2.026168020068815 254377149.87765938 49728983145.518486
-1.963252181611895 152776406.69001943 58145915144.639404
-1.9206628073754728 249710995.3550144 41594721506.439964
-1.6242273380759191 227764084.40445855 16745241584.862528
-2.2292905548713433 228056477.2327486 54005148146.2548
-2.215685398515795 215457384.24002784 11628611093.355213
-2.1567547898158685 197561992.7680573 95571405265.35707
-1.7030454223677074 94517313.70790018 13925013135.647982
-1.424853971028882 133342541.73988652 21118616152.44846
-2.2281759932530996 227270967.7622554 55932993315.46756
-2.214943776705823 211345395.8047947 57569829057.594215
-1.9255041248915814 265294117.66339886 17239693461.104794
-1.695566092912196 177976587.44164452 96271994609.7051
-1.750312720603373 207472569.52869335 97785810345.67735
-2.1712512559848034 199555372.90111944 48984937865.49981
-2.1785987435681156 246702918.34893462 87302240454.55429
-1.9800124281145912 155596227.8347455 57346891665.2573
-1.738099073034463 204615043.5340268 96575153789.75826
-2.22997928918901 254846994.76953608 15350837336.235788
-1.653377916775737 122665763.15730247 55123972887.53895
-2.2126639223663123 245727554.5282565 46270530228.63341
-1.8642304809609302 240455383.78098407 55735586002.87717
-1.6630820851497115 160713027.943514 82891454925.25815
-2.1285950224129238 185665889.32917956 44756557466.58145
-2.2268009808825227 240327886.90501904 75377667096.26157
-1.7284710319154117 122194684.49336949 71916328012.27467
-1.5982399761339465 135779940.0136579 56013927152.788635
-2.214777731596983 242626636.78807577 95436401320.38483
-2.0963584945657563 176537558.29547873 29901310384.69851
-2.0778209913926218 167631134.60274404 19006758991.067963
-1.8197920360352178 129081101.24116531 45726350877.018585
-2.225002498887126 247307060.2299619 25477751767.400146
-2.0520546242316984 168646987.290014 68144907857.94795
-1.6138435901424917 90122689.56565227 21095456913.9914
-1.8867882676812968 137247055.87046367 56911147505.155975
-1.7358917760104662 110332422.01993398 32646332757.713093
-1.8068773930529343 226820923.05272305 57432223018.92385
-1.5392243918663384 117788876.99547833 33548322367.63485
-1.7877996066135453 216827619.52188346 91517607379.6017
-2.16176021846295 199657473.19422916 88822947400.785
-2.095211697682628 169275865.0862691 14476285995.270277
-1.8600813964187894 239058677.62903613 58313487227.005615
-1.8545545893416993 223097465.0120035 7565049113.413061
-1.8443022462934513 232966650.18258262 7765347160.629669
-2.136098822739813 265402405.35549396 16552616399.184587
-2.073993806382652 252336589.1717171 85577266115.41629
-1.7196620910499727 117404791.02666591 49662545615.52445
-1.6618185798695224 111278261.56756057 40185901658.15234
-1.652668918275991 157015824.3874611 72115850198.76852
-1.9782816794794211 261106911.96810654 22047627107.274273
-2.2159688155896546 212042149.177899 52556772679.931175
-2.1921391934475256 246920331.37466106 51961015604.35116
-2.2141769432906946 247145473.41276234 32751785780.83811
-1.922400188672249 144241697.31641626 48721678262.42743
-2.167321632391511 201606613.77466264 88929820874.71082
-1.5278640707678544 104437714.07466674 29297175526.722515
-2.1547934921523044 197814414.63494843 86516237107.0343
-2.218626638846391 217287697.88334304 67052766152.806335
-1.834118880546554 134800778.53732017 87771949547.35783
-1.7595683800975213 127213164.94441073 84937764041.00307
-1.7437920930937227 228523318.3025849 32140841214.337585
-1.912194342193445 248012906.41110164 44521247251.53713
-1.6676289974528098 186765228.33240244 50338187884.70689
-1.7964723370189735 128541993.85785693 56998528168.50757
-1.6614302834906511 125910344.58377428 60169711623.67414
-1.845573369810824 230280054.17916852 81546573034.39612
-1.82027137984615 233046517.5815205 46164304212.77536
-2.221487044712928 225474106.68715605 64076063065.02429
-2.2262690270687475 224290664.4175797 42358570215.05378
-2.148416634047497 253477162.00206992 31912649463.215458
-2.2212756176484834 222527086.9736523 56531534895.78058
-2.0280618191544635 250130372.2479058 97630163614.18681
-1.5065683054504775 126447322.95015734 27998003899.62748
-1.9893179554021259 249987198.55170923 56658668195.45679
-2.220166580939922 229790921.36426663 83714001626.42351
-2.1136691198205915 182958186.72225365 41444179451.97808
-1.613976391486673 169355029.33140734 42516641244.87147
-1.951111649464269 253681135.53977683 31442353622.201817
-2.096652963628971 180958321.98526198 67322898065.01127
-1.5240318821726637 96461586.5160138 25967433613.638187
-1.9643045985464127 255972501.8452894 27826672240.815044
-1.6857297989319102 169093925.2356614 7057175292.708753
-2.09013142937381 251683718.87359107 71203655407.97412
-1.5387694626635915 178194208.51088113 22692058482.863308
-1.9448319811859847 149336061.99228084 48018781312.90614
-2.0489061012396097 251935421.07502094 95363977170.72728
-1.6866706882523728 214556536.17647502 30121469905.249523
-1.8479268037617333 244075358.57380095 32335810540.808712
-1.9866199435872793 249242143.67583963 60888693703.15816
-1.5561028174726623 159166466.6557148 32285686899.90751
-1.8646003811373824 235336445.24098995 80192287523.9059
-2.1835450791391997 246347323.14261195 58414476261.252266
-1.9509868243303243 262866085.45764157 18737510771.657475
-1.6181779577922084 189176971.4386743 31911374286.236725
-1.6552531401757107 151454840.15574792 72919493072.43411
-2.2310475005861203 231991429.06449732 38410571040.11895
-1.9185273094547344 259637021.17685008 20754443998.94278
-1.6770641884389985 139832980.16762763 93685307551.8893
-2.176963312479734 205296759.53438672 95455259176.22253
-2.114556615495063 185768724.35556486 99125420000.80788
-1.5982524267074052 110259856.54547204 41996938576.14041
-2.077919561216482 177329590.07397178 84987463863.71869
-2.2457154375876582 224174551.4536797 19120173266.992546
-1.8778573165513133 238041916.43394005 89028224069.47249
-1.5967686046056193 133097559.86040947 52909465207.791626
-1.8168809957551604 128608217.34715894 41739274551.906
-1.6788016734043865 187557155.66829666 55651664562.78718
-1.7207428983317725 126513688.65810731 87082864604.79085
-1.708308344834745 214967430.2491185 36206990014.75904
-2.2162179124468984 225530236.44472435 88071760046.80766
-1.674385242156871 177350076.73117712 63192460557.23812
-2.2169170742533364 241847518.95874217 59054737706.39851
-1.7803440795006384 217459300.3219554 72381227171.89876
-2.1190974924004684 248892388.59783033 91290635305.91142
-1.9306093711043468 148729259.45803374 69432150779.4441
-2.1036472168912512 181481036.89316902 44868419708.0434
-2.212382609956345 241888417.26267534 81395905663.4549
-1.74055132653197 204448491.87025216 91305840624.12108
-1.756783538334222 118504707.60741793 38416536616.17155
-2.169413267768212 197760442.35798794 30359854180.087597
-1.5056529306162647 73827986.29536776 10972148732.905853
-1.863914872987319 136902734.1314453 66301556937.1985
-2.1252953920968007 179635742.30602205 16835064657.414291
-2.032886480318699 158537259.9764106 19928010497.783237
-1.814436972532303 253774934.76518172 10816464445.27061
-1.8492054787256156 137756533.31193793 91712831170.37068
-1.8867779448632125 249168472.66768545 32658762816.660114
-1.4404836431730323 160659106.22817868 17896669233.341736
-2.1560791274092894 246493372.9057041 86799947863.4528
-2.163743080083707 263381850.62985584 15263431671.052504
-2.025872101617253 249380880.71790114 97849912728.89987
-1.6274510945616152 215410493.5308897 20843073217.523117
-2.0438822835637622 252155150.339877 71139061968.85928
-1.9639385175888537 245701243.32632 82133391626.55804
-1.77713049689019 246466536.91370785 9412374103.9021
-1.777539055644994 214645436.45439 85665901972.98436
-2.2123129646335222 213483480.22608674 75286694675.46072
-2.0810229216589806 251021171.40172327 81005934037.78003
-2.257369534491405 238433593.39330602 18480054752.213585
-1.5402965093944117 80178736.35175273 19011030721.32907
-1.3681681356896636 165454432.95235857 12625728771.843588
-1.7953757028688044 216871509.12167406 93128956531.62048
-1.748190093187152 208780345.45079607 79465577031.70526
-1.944850818353088 152843638.69680923 92694042870.24086
-1.9962136946145321 246870392.7018343 99787870033.5105
-1.7304194265702435 126121227.62659694 89331577691.1888
-2.214260496120616 201954550.8539221 13421583597.695723
-2.1367817008415293 247190921.96699524 98360249531.76683
-2.1016195091069747 249415714.81230536 92123166601.17387
-2.080757444140957 251356913.39008078 72190747247.25714
-1.9957054648462949 148883558.5549393 14218556754.616629
-2.0446901652854392 250826310.8435365 96466070516.09633
-1.5987641069804992 170651954.6116536 6996812918.045195
-1.591368289054564 85188356.540574 20211510565.993736
-2.216301357221376 234208641.06688094 93169727778.74237
-1.4485076146381823 104926773.11401312 7314477301.369572
-2.2058217758410623 241876011.3773491 87972970193.5479
-1.6126351580040323 169659767.91692588 40957824116.78315
-2.219275726073648 233675905.55759454 64291886955.388626
-1.6604182098025513 135713039.63542193 75420855245.58217
-2.0149625244875726 162452459.11699566 59267424644.72372
-2.174726109329272 196043446.8369801 20737153727.97263
-1.7156294344419378 118977223.40726912 8369236847.308093
-2.1246690975384546 189602713.0739423 93184351366.21092
-1.771688128616662 210351286.68120727 98480975761.33554
-1.9114010567738422 242283346.3479634 85225007643.17978
-1.697910723200204 111888745.37435348 35958902083.15769
-1.7446527651553727 124665840.88363557 72023810304.47386
-1.8555310482601117 127262203.70181681 21443522060.158344
-1.5988897402938091 173487213.50786445 35538449844.82593
-2.1704950417635462 201720255.23698258 43109373541.66258
-2.215151251464029 232800737.1010244 86980672432.00195
-2.206120610624239 249595135.68094096 23558184482.566822
-2.069454268375406 172480900.5696535 36328447886.576385
-1.7959384268924647 228001130.54934582 43767502861.19236
-1.5183417474615304 207640485.10766596 14783681215.697155
-1.8790283834690547 139819572.9297704 70752419347.94359
-1.959455531576298 154604968.06685802 69178106318.56438
-2.2141734260133843 248097895.179092 12247671100.611027
-1.5999666715285077 120713429.70062247 45524219585.055954
-2.0143289912380977 247855931.10917145 99928298723.52737
-1.6247474082119637 165352007.77224132 47516613074.647255
